Date,Close,Open,High,Low,delta
19-Feb-12,0.9998,0.9932,1.0019,0.9903,-0.004
12-Feb-12,0.9959,1.0005,1.0051,0.9934,0.006
5-Feb-12,1.0023,0.9943,1.0038,0.9922,-0.009
29-Jan-12,0.9931,1.0013,1.007,0.9923,0.008
22-Jan-12,1.001,1.0141,1.0162,0.9978,0.012
15-Jan-12,1.013,1.0243,1.0252,1.0068,0.010
8-Jan-12,1.0225,1.0282,1.0318,1.0136,0.005
1-Jan-12,1.0272,1.0207,1.0272,1.0072,-0.008
25-Dec-11,1.0196,1.021,1.0268,1.0122,0.000
18-Dec-11,1.0198,1.0364,1.0414,1.0177,0.018
11-Dec-11,1.0379,1.0189,1.0423,1.0181,-0.019
4-Dec-11,1.0185,1.016,1.0262,1.0049,0.000
27-Nov-11,1.0182,1.0434,1.0448,1.0076,0.031
20-Nov-11,1.0489,1.0274,1.0523,1.0268,-0.022
13-Nov-11,1.0269,1.0079,1.0301,1.0078,-0.015
6-Nov-11,1.0124,1.0166,1.0264,1.0073,0.006
30-Oct-11,1.0189,0.9923,1.0228,0.991,-0.027
23-Oct-11,0.9919,1.0093,1.0212,0.9888,0.015
16-Oct-11,1.0071,1.0103,1.0264,1.004,0.003
9-Oct-11,1.0097,1.0379,1.0386,1.0092,0.030
2-Oct-11,1.0395,1.048,1.0657,1.0231,0.011
25-Sep-11,1.05,1.0276,1.0504,1.0139,-0.022
18-Sep-11,1.028,0.9811,1.036,0.9803,-0.050
11-Sep-11,0.9778,0.9978,1.0026,0.9776,0.019
4-Sep-11,0.9969,0.9859,0.9979,0.9826,-0.011
28-Aug-11,0.9857,0.9811,0.9857,0.9721,-0.004
21-Aug-11,0.9816,0.9912,0.9924,0.9789,0.008
14-Aug-11,0.99,0.9879,0.9937,0.9771,-0.003
7-Aug-11,0.987,0.9811,1.0009,0.9763,-0.005
31-Jul-11,0.9816,0.9556,0.9853,0.9488,-0.026
24-Jul-11,0.9553,0.9482,0.9589,0.9403,-0.007
17-Jul-11,0.9482,0.954,0.9635,0.942,0.005
10-Jul-11,0.9536,0.9621,0.9778,0.9517,0.008
3-Jul-11,0.9616,0.9589,0.9694,0.9565,-0.003
26-Jun-11,0.9588,0.9872,0.9913,0.9577,0.030
19-Jun-11,0.9885,0.9807,0.9886,0.9697,-0.009
12-Jun-11,0.9795,0.9789,0.9898,0.9667,0.000
5-Jun-11,0.9798,0.9777,0.982,0.9708,-0.002
29-May-11,0.978,0.9776,0.9851,0.9652,-0.002
22-May-11,0.9758,0.9733,0.9816,0.9733,-0.002
15-May-11,0.974,0.9689,0.9792,0.9638,-0.006
8-May-11,0.9683,0.9656,0.9743,0.9509,-0.003
1-May-11,0.9656,0.9455,0.9711,0.9443,-0.021
24-Apr-11,0.9446,0.9523,0.9575,0.9436,0.010
17-Apr-11,0.9548,0.959,0.9721,0.9451,0.005
10-Apr-11,0.9598,0.9553,0.9669,0.954,-0.004
3-Apr-11,0.9557,0.9644,0.9692,0.9522,0.008
27-Mar-11,0.9636,0.9815,0.9822,0.9622,0.017
20-Mar-11,0.9808,0.9849,0.9852,0.9727,0.004
13-Mar-11,0.9846,0.9733,0.9973,0.9707,-0.013
6-Mar-11,0.9717,0.973,0.9801,0.9664,0.000
27-Feb-11,0.9719,0.9784,0.9789,0.9681,0.006
20-Feb-11,0.9778,0.9855,0.9958,0.9773,0.008
13-Feb-11,0.9862,0.9892,0.9904,0.9813,0.001
6-Feb-11,0.9872,0.9885,0.9987,0.9846,0.001
30-Jan-11,0.9879,1.0014,1.0057,0.9828,0.012
23-Jan-11,1.0003,0.9934,1.0017,0.9905,-0.006
16-Jan-11,0.994,0.988,1.003,0.9827,-0.004
9-Jan-11,0.9896,0.9928,0.9983,0.9843,0.002
2-Jan-11,0.9913,0.9948,1.0033,0.9884,0.006
26-Dec-10,0.997,1.0079,1.011,0.9922,0.011
19-Dec-10,1.0078,1.012,1.0208,1.0046,0.006
12-Dec-10,1.0134,1.01,1.0143,0.9997,-0.004
5-Dec-10,1.0098,1.0037,1.0141,1.0006,-0.006
28-Nov-10,1.0038,1.0161,1.0286,0.9997,0.017
21-Nov-10,1.0204,1.0165,1.0264,1.0059,-0.002
14-Nov-10,1.0179,1.0111,1.026,1.0051,-0.009
7-Nov-10,1.0091,1.0002,1.0145,0.9971,-0.009
31-Oct-10,1.0005,1.0189,1.0202,0.9987,0.018
24-Oct-10,1.0189,1.0254,1.0339,1.0149,0.007
17-Oct-10,1.0259,1.0122,1.0372,1.0115,-0.016
10-Oct-10,1.0099,1.0102,1.0183,0.9972,0.001
3-Oct-10,1.0109,1.0195,1.0272,1.0058,0.009
26-Sep-10,1.0201,1.0241,1.0361,1.0184,0.004
19-Sep-10,1.0244,1.033,1.0379,1.0188,0.009
12-Sep-10,1.0335,1.0337,1.035,1.0208,0.004
5-Sep-10,1.0372,1.0392,1.0509,1.0285,0.002
29-Aug-10,1.0389,1.0491,1.0672,1.0377,0.012
22-Aug-10,1.0513,1.0491,1.0667,1.0441,-0.004
15-Aug-10,1.0477,1.0411,1.0513,1.0241,-0.005
8-Aug-10,1.0425,1.0269,1.0494,1.0252,-0.015
1-Aug-10,1.0276,1.0291,1.0306,1.0102,0.002
25-Jul-10,1.0297,1.038,1.0395,1.0249,0.006
18-Jul-10,1.0361,1.0572,1.0586,1.0341,0.022
11-Jul-10,1.0577,1.032,1.0581,1.0273,-0.025
4-Jul-10,1.0332,1.0626,1.0677,1.0294,0.030
27-Jun-10,1.0628,1.035,1.0674,1.0315,-0.027
20-Jun-10,1.0356,1.0192,1.0469,1.0133,-0.014
13-Jun-10,1.0216,1.0349,1.036,1.0203,0.011
6-Jun-10,1.0328,1.0607,1.0678,1.0283,0.030
30-May-10,1.0626,1.0518,1.0628,1.0359,-0.009
23-May-10,1.054,1.0626,1.0851,1.0439,0.005
16-May-10,1.0593,1.0355,1.0748,1.024,-0.024
9-May-10,1.0353,1.032,1.0391,1.0105,0.007
2-May-10,1.0427,1.0161,1.074,1.0098,-0.025
25-Apr-10,1.0175,0.9987,1.0197,0.9963,-0.018
18-Apr-10,0.9997,1.0151,1.0215,0.9926,0.013
11-Apr-10,1.0126,1.0053,1.0164,0.995,-0.010
4-Apr-10,1.0029,1.0081,1.0104,0.9974,0.008
28-Mar-10,1.0113,1.025,1.0271,1.0064,0.016
21-Mar-10,1.0272,1.016,1.0302,1.0145,-0.010
14-Mar-10,1.0173,1.017,1.0232,1.0059,0.001
7-Mar-10,1.0186,1.0283,1.0321,1.0152,0.012
28-Feb-10,1.0301,1.0545,1.0573,1.0258,0.023
21-Feb-10,1.053,1.038,1.0679,1.0368,-0.013
14-Feb-10,1.0399,1.0512,1.0532,1.0386,0.011
7-Feb-10,1.0512,1.0686,1.0775,1.0477,0.018
31-Jan-10,1.0689,1.0703,1.078,1.0543,0.001
24-Jan-10,1.0698,1.0573,1.0699,1.0529,-0.012
17-Jan-10,1.0577,1.03,1.0602,1.0245,-0.029
10-Jan-10,1.0289,1.028,1.0414,1.0222,0.001
3-Jan-10,1.0301,1.0517,1.0517,1.0289,0.022
27-Dec-09,1.052,1.0499,1.0578,1.0364,-0.002
20-Dec-09,1.05,1.0664,1.0699,1.0446,0.016
13-Dec-09,1.0662,1.0601,1.0746,1.0549,-0.006
6-Dec-09,1.0601,1.0558,1.067,1.0476,-0.002
29-Nov-09,1.0576,1.0576,1.0618,1.0404,0.004
22-Nov-09,1.062,1.0702,1.075,1.0446,0.008
15-Nov-09,1.0698,1.0537,1.0732,1.0424,-0.019
8-Nov-09,1.0505,1.0717,1.0746,1.0413,0.024
1-Nov-09,1.0743,1.0846,1.0869,1.0593,0.010
25-Oct-09,1.0846,1.0529,1.0849,1.0499,-0.031
18-Oct-09,1.0536,1.0388,1.0583,1.0264,-0.017
11-Oct-09,1.0366,1.0429,1.0451,1.0204,0.006
4-Oct-09,1.0426,1.0805,1.0822,1.0408,0.037
27-Sep-09,1.0796,1.0909,1.0992,1.0669,0.012
20-Sep-09,1.0913,1.0698,1.0982,1.0658,-0.022
13-Sep-09,1.0691,1.0771,1.0926,1.059,0.008
6-Sep-09,1.0768,1.0863,1.0879,1.0671,0.011
30-Aug-09,1.0882,1.0914,1.1103,1.0822,0.003
23-Aug-09,1.0917,1.0794,1.102,1.0717,-0.011
16-Aug-09,1.0812,1.0994,1.1124,1.0761,0.017
9-Aug-09,1.0982,1.0828,1.1075,1.079,-0.017
2-Aug-09,1.0814,1.0769,1.0865,1.063,-0.003
26-Jul-09,1.0779,1.0852,1.0933,1.0748,0.009
19-Jul-09,1.0868,1.1151,1.1153,1.0792,0.027
12-Jul-09,1.1135,1.162,1.167,1.1115,0.050
5-Jul-09,1.1639,1.1618,1.1724,1.154,-0.003
28-Jun-09,1.1607,1.1522,1.1655,1.1436,-0.008
21-Jun-09,1.1526,1.1346,1.1637,1.1333,-0.017
14-Jun-09,1.1355,1.1193,1.1447,1.1179,-0.017
7-Jun-09,1.1189,1.1201,1.1291,1.0938,0.000
31-May-09,1.1192,1.0905,1.1206,1.0782,-0.028
24-May-09,1.0908,1.1207,1.1355,1.0889,0.029
17-May-09,1.1197,1.1782,1.1814,1.1186,0.058
10-May-09,1.178,1.149,1.1807,1.1474,-0.028
3-May-09,1.1502,1.1863,1.1899,1.1487,0.035
26-Apr-09,1.1853,1.2108,1.2265,1.1826,0.024
19-Apr-09,1.2094,1.2133,1.2504,1.2071,0.004
12-Apr-09,1.2139,1.2251,1.23,1.198,0.012
5-Apr-09,1.2263,1.2294,1.2483,1.2209,0.003
29-Mar-09,1.2297,1.2405,1.2715,1.2292,0.013
22-Mar-09,1.2422,1.2391,1.2444,1.2199,-0.001
15-Mar-09,1.2412,1.2727,1.2786,1.2189,0.031
8-Mar-09,1.2721,1.2851,1.3063,1.2624,0.016
1-Mar-09,1.2876,1.277,1.2974,1.2711,-0.014
22-Feb-09,1.2732,1.2501,1.2732,1.2355,-0.022
