Date,Close,Open,High,Low,delta
25-Apr-10,5.715,5.795,5.84,5.69,0.0800
18-Apr-10,5.795,5.815,5.885,5.64,0.0300
11-Apr-10,5.825,5.81,5.893,5.718,-0.0100
4-Apr-10,5.815,5.753,5.88,5.67,-0.0480
28-Mar-10,5.767,5.73,5.823,5.73,-0.0290
21-Mar-10,5.738,5.67,5.798,5.52,-0.0880
14-Mar-10,5.65,5.68,5.725,5.59,0.0200
7-Mar-10,5.67,5.47,5.715,5.44,-0.2150
28-Feb-10,5.455,5.49,5.518,5.355,0.0450
21-Feb-10,5.5,5.625,5.685,5.48,0.1300
14-Feb-10,5.63,5.575,5.67,5.515,-0.0670
7-Feb-10,5.563,5.452,5.62,5.418,-0.1000
31-Jan-10,5.463,5.43,5.56,5.405,-0.0130
24-Jan-10,5.45,5.48,5.548,5.432,0.0400
17-Jan-10,5.49,5.642,5.668,5.475,0.1380
10-Jan-10,5.628,5.755,5.785,5.535,0.1170
3-Jan-10,5.745,5.725,5.843,5.655,-0.0200
27-Dec-09,5.725,5.762,5.873,5.707,-0.0680
20-Dec-09,5.657,5.43,5.68,5.43,-0.2170
13-Dec-09,5.44,5.568,5.673,5.407,0.1300
6-Dec-09,5.57,5.435,5.615,5.435,-0.1350
29-Nov-09,5.435,5.295,5.483,5.24,-0.2100
22-Nov-09,5.225,5.445,5.475,5.17,0.2300
15-Nov-09,5.455,5.608,5.645,5.43,0.1580
8-Nov-09,5.613,5.69,5.77,5.605,0.0640
1-Nov-09,5.677,5.617,5.733,5.508,-0.0520
25-Oct-09,5.625,5.815,5.855,5.555,0.1950
18-Oct-09,5.82,5.67,5.825,5.54,-0.1200
11-Oct-09,5.7,5.383,5.705,5.293,-0.4020
4-Oct-09,5.298,5,5.38,5,-0.0910
27-Sep-09,5.207,5.32,5.472,5.113,0.1080
20-Sep-09,5.315,5.383,5.5,5.298,0.0770
13-Sep-09,5.392,5.365,5.45,5.315,0.0080
6-Sep-09,5.4,5.537,5.608,5.372,0.1300
30-Aug-09,5.53,5.468,5.573,5.33,-0.0850
23-Aug-09,5.445,5.56,5.658,5.27,0.0150
16-Aug-09,5.46,5.655,5.655,5.42,0.2580
9-Aug-09,5.718,5.793,5.832,5.535,0.0150
2-Aug-09,5.733,5.685,5.79,5.62,-0.0280
26-Jul-09,5.705,5.795,5.87,5.57,0.0930
19-Jul-09,5.798,5.615,5.802,5.555,-0.2430
12-Jul-09,5.555,5.323,5.645,5.262,-0.1450
5-Jul-09,5.41,5.545,5.62,5.262,0.1350
28-Jun-09,5.545,5.707,5.707,5.492,0.1450
21-Jun-09,5.69,6,6,5.673,0.2130
14-Jun-09,5.903,5.682,5.963,5.528,-0.1950
7-Jun-09,5.708,5.753,5.81,5.66,0.0320
31-May-09,5.74,5.42,5.77,5.42,-0.2350
24-May-09,5.505,5.375,5.685,5.375,-0.0920
17-May-09,5.413,5.065,5.425,5.01,-0.3680
10-May-09,5.045,5.045,5.045,5.045,0.0650
3-May-09,5.11,5.11,5.11,5.11,-0.3270
26-Apr-09,4.783,4.783,4.783,4.783,-0.0850
19-Apr-09,4.698,4.698,4.698,4.698,0.0350
12-Apr-09,4.733,4.733,4.733,4.733,0.0520
5-Apr-09,4.785,4.785,4.785,4.785,-0.1600
29-Mar-09,4.625,4.625,4.625,4.625,0.1300
22-Mar-09,4.755,4.755,4.755,4.755,-0.3750
15-Mar-09,4.38,4.38,4.38,4.38,0.1400
8-Mar-09,4.52,4.52,4.52,4.52,-0.0800
1-Mar-09,4.44,4.44,4.44,4.44,-0.0370
22-Feb-09,4.403,4.403,4.403,4.403,-0.2380
15-Feb-09,4.165,4.165,4.165,4.165,0.0700
8-Feb-09,4.235,4.235,4.235,4.235,0.2080
1-Feb-09,4.443,4.443,4.443,4.443,-0.3400
25-Jan-09,4.103,4.103,4.103,4.103,-0.0030
18-Jan-09,4.1,4.1,4.1,4.1,-0.1270
11-Jan-09,3.973,3.973,3.973,3.973,0.1470
4-Jan-09,4.12,4.12,4.12,4.12,-0.1650
28-Dec-08,3.955,3.955,3.955,3.955,0.1330
21-Dec-08,4.088,4.088,4.088,4.088,-0.0650
14-Dec-08,4.023,4.023,4.023,4.023,0.2750
7-Dec-08,4.298,4.298,4.298,4.298,-0.0180
30-Nov-08,4.28,4.28,4.28,4.28,0.3000
23-Nov-08,4.58,4.58,4.58,4.58,0.0450
16-Nov-08,4.625,4.625,4.625,4.625,0.4180
9-Nov-08,5.043,5.043,5.043,5.043,0.1340
2-Nov-08,5.177,5.177,5.177,5.177,-0.0170
26-Oct-08,5.16,5.16,5.16,5.16,-0.2100
19-Oct-08,4.95,4.95,4.95,4.95,0.3880
12-Oct-08,5.338,5.338,5.338,5.338,-0.2100
5-Oct-08,5.128,5.128,5.128,5.128,0.1500
28-Sep-08,5.278,5.278,5.278,5.278,0.3440
21-Sep-08,5.622,5.622,5.622,5.622,-0.0450
14-Sep-08,5.577,5.577,5.577,5.577,0.1210
7-Sep-08,5.698,5.698,5.698,5.698,-0.0680
31-Aug-08,5.63,5.63,5.63,5.63,0.1230
24-Aug-08,5.753,5.753,5.753,5.753,0.0420
17-Aug-08,5.795,5.795,5.795,5.795,0.0570
10-Aug-08,5.852,5.852,5.852,5.852,0.0750
3-Aug-08,5.927,5.927,5.927,5.927,0.1980
27-Jul-08,6.125,6.125,6.125,6.125,0.1420
20-Jul-08,6.267,6.267,6.267,6.267,0.1000
13-Jul-08,6.367,6.367,6.367,6.367,0.0000
6-Jul-08,6.367,6.367,6.367,6.367,0.0650
29-Jun-08,6.432,6.432,6.432,6.432,0.0280
22-Jun-08,6.46,6.46,6.46,6.46,0.2100
15-Jun-08,6.67,6.67,6.67,6.67,0.0600
8-Jun-08,6.73,6.73,6.73,6.73,-0.0900
1-Jun-08,6.64,6.64,6.64,6.64,-0.1030
25-May-08,6.537,6.537,6.537,6.537,-0.0090
18-May-08,6.528,6.528,6.528,6.528,-0.2000
11-May-08,6.328,6.328,6.328,6.328,-0.1130
4-May-08,6.215,6.215,6.215,6.215,0.0350
27-Apr-08,6.25,6.25,6.25,6.25,0.0650
20-Apr-08,6.315,6.315,6.315,6.315,-0.0930
13-Apr-08,6.222,6.222,6.222,6.222,-0.1400
6-Apr-08,6.082,6.082,6.082,6.082,0.0510
30-Mar-08,6.133,6.133,6.133,6.133,-0.1100
23-Mar-08,6.023,6.023,6.023,6.023,-0.0310
16-Mar-08,5.992,5.992,5.992,5.992,0.1580
